          DH  INJV           Xt           Mt          XMt          NDH
     0.00316   0.2      0.00000      0.00000      0.00000      0.00000
    -0.30472   3.0      0.00000      0.00000      0.00000      0.00000
    -0.41609   3.0      0.00000      0.00000      0.00000      0.00000
    -0.46071   3.0      0.00000      0.00000      0.00000      0.00000
    -0.51300   3.0      0.00000      0.00000      0.00000      0.00000
    -0.50952   3.0      0.00000      0.00000      0.00000      0.00000
    -0.49162   3.0      0.00000      0.00000      0.00000      0.00000
    -0.39367   3.0      0.00000      0.00000      0.00000      0.00000
    -0.35995   3.0      0.00000      0.00000      0.00000      0.00000
    -0.30215   3.0      0.00000      0.00000      0.00000      0.00000
    -0.28970   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
