          DH  INJV           Xt           Mt          XMt          NDH
     2.89398   0.2      0.00000      0.00000      0.00000      0.00000
    25.44628   3.0      0.00000      0.00000      0.00000      0.00000
    26.31757   3.0      0.00000      0.00000      0.00000      0.00000
    26.92958   3.0      0.00000      0.00000      0.00000      0.00000
    26.95642   3.0      0.00000      0.00000      0.00000      0.00000
    26.86649   3.0      0.00000      0.00000      0.00000      0.00000
    26.69934   3.0      0.00000      0.00000      0.00000      0.00000
    25.62626   3.0      0.00000      0.00000      0.00000      0.00000
    14.34801   3.0      0.00000      0.00000      0.00000      0.00000
     0.91838   3.0      0.00000      0.00000      0.00000      0.00000
     0.34272   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
