          DH  INJV           Xt           Mt          XMt          NDH
     0.76629   0.2      0.00000      0.00000      0.00000      0.00000
     7.97799   3.0      0.00000      0.00000      0.00000      0.00000
     6.53398   3.0      0.00000      0.00000      0.00000      0.00000
     5.50987   3.0      0.00000      0.00000      0.00000      0.00000
     5.74525   3.0      0.00000      0.00000      0.00000      0.00000
     5.55161   3.0      0.00000      0.00000      0.00000      0.00000
     7.04940   3.0      0.00000      0.00000      0.00000      0.00000
     4.60951   3.0      0.00000      0.00000      0.00000      0.00000
     4.61579   3.0      0.00000      0.00000      0.00000      0.00000
     5.03388   3.0      0.00000      0.00000      0.00000      0.00000
     4.20811   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
