          DH  INJV           Xt           Mt          XMt          NDH
    -0.01265   0.2      0.00000      0.00000      0.00000      0.00000
    -0.01198   3.0      0.00000      0.00000      0.00000      0.00000
     0.00460   3.0      0.00000      0.00000      0.00000      0.00000
    -0.00566   3.0      0.00000      0.00000      0.00000      0.00000
     0.00272   3.0      0.00000      0.00000      0.00000      0.00000
     0.02009   3.0      0.00000      0.00000      0.00000      0.00000
     0.00843   3.0      0.00000      0.00000      0.00000      0.00000
     0.00454   3.0      0.00000      0.00000      0.00000      0.00000
    -0.00518   3.0      0.00000      0.00000      0.00000      0.00000
     0.01216   3.0      0.00000      0.00000      0.00000      0.00000
     0.00270   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
